miRNA,10,21,28,12,22,29,14, 22b,30,15,23,32,17,24,33,18,25,34,19,26, k104_1,20,27,35,41,50,58,36,43,51,59,37,44,52,61,38,45,53,66, 38b,46,54,69,39,47,55,71, 39b, 47b,56, k104_2,40,49,57,63,77,86,97,83,64,78,87,98,65,79,88,99,72,80,89,102,73,81,92,103,74,82,93, K104_3a,75,84,95, k104_3b,76,85,96
hsa-mir-182-5p ,10.8,22.1,4,16.5,31.3,9.3,86.2,4.2,36.8,29.5,0.1,52.1,5.8,11.5,61.5,22.1,7.9,0.1,17.1,24.4,27.6,11.6,11.8,39.7,0.8,14.8,1,13.2,38.9,32.2,30.9,10.2,0.2,19.3,0.1,55.8,5.3,0.4,31.3,20.8,0.3,48.1,50.7,7,33.4,8.8,32.8,0.5,13.7,42,19.4,20.2,0.1,5.7,18.5,39.7,5.7,17.3,44.6,0.8,14,46.5,18.5,25.5,55.9,70,3.3,16.1,18.8,11.6,22.6,5.9,43,32.6,37.1,16.4,10.5,0.6,8,62.5,38.6,19.3,11.5,131.8,28,98.1
hsa-mir-185-5p ,5296.1,7717,3916,3957.2,6101.3,4290.4,11123.9,3800.1,8481.5,6097,5366.7,6362.6,5480.6,6687.8,12379.2,5471.6,4448.9,5673.3,8492.1,8986.3,7109,7698.3,3235,3777.1,3480.2,5868,7384.1,4348.9,6899.6,7507.5,7183.6,5136.1,4063.8,6877.2,8453.3,5898.6,3328.3,6500.2,7236,5312.1,6180.9,5038.3,10447.2,4462.4,4808.8,4455.2,8068.3,7138.9,6453.8,5983.5,7816.2,5609.3,7637.7,6467.1,4256.1,4650.6,4265,4473.7,6384.5,13381.7,4184.5,4833.6,4741.8,6722.2,5192.7,6864.1,3569.1,6119.1,4828.2,4061,3071.4,4142.3,6224.6,5387.1,11518.2,4314.8,5823.8,4080.8,7776.9,4594.5,5232,5673.1,5599.7,4647.5,6364.1,4787.8
hsa-mir-192-5p ,1046.7,722.1,171.1,459.5,451.5,152,1046.8,238.5,661.3,521.2,403.6,1096.5,5395.9,195.1,523.9,601.7,504.7,306.7,1165.2,256.2,878.5,192.8,153.4,605.2,686.9,287.2,177.2,256.8,497.2,2103.3,268.8,1018.4,213.1,460.8,357.1,375.1,199.5,706.9,535.1,206.1,773.7,296.2,912.8,552.7,729.3,88.6,386,1349.6,534.4,547.9,1021,300.5,68.8,323.7,209.7,348.6,173.5,354,892.8,500,144.9,300.9,171.7,286.1,174,363.7,114.7,274.8,237.9,168.1,184.5,124.1,595.7,396.4,580.7,270.6,139.2,313.3,945.6,220.8,145,258.2,570.1,427.3,177.2,498.4
hsa-mir-193b-3p ,224.4,261.3,60.6,112.2,57.5,31.6,344.1,21.6,137,118.4,41,251.2,1831,80.4,76.7,244.1,88.7,139.5,275.1,131.1,107.1,56.7,18.6,202.7,362.5,119.9,0.1,31.2,117.8,415,12.6,245.6,44.2,27.6,0.3,86.9,29.2,162,72.6,14,175.6,59,206.7,81.4,27.8,0.1,79,303.1,15.8,201.9,169.3,58.7,0.1,187.3,58.4,56.7,17.8,52.9,143.6,6.7,6.2,94.3,34.6,11.7,31.2,117.8,24.6,51,64,67.2,76.4,37.7,174.9,92.5,129.8,30.4,40.1,68.7,170.8,20.6,31.6,129.1,66,57.3,44.1,113.8
hsa-mir-193b-5p ,139.8,46.8,182.9,32.2,4.5,7.8,85.6,18.5,10.3,31.9,45.4,55.3,620.5,93.2,11.2,24.1,50.7,0.1,103.7,54.7,40,10.6,12.7,61.5,205.2,180.9,70,89.9,90.5,682.6,0.8,118.9,43.8,225.4,77.7,84.3,26.9,44.1,4.7,40.1,129.5,73.3,178.1,84,22.9,29.3,28.2,106.2,19.7,91.7,18.6,25,4,59.9,12,31.5,26.3,28.9,127.5,132.7,42.1,18.3,13.5,69.5,36.4,70.3,18.8,43.2,32.8,7,3,12.5,68.8,28.1,90.1,7.1,25.9,36.5,83.2,12.1,22.5,15.6,52.6,34.6,10.3,23.7
hsa-mir-197-3p ,407.8,413.1,391.2,373.2,363.3,818.9,639.2,275.7,661.4,505.6,456.6,871.1,787.5,697.2,554.7,511.6,355.1,674.7,704.1,277.1,600.7,595.3,884.6,386.9,539.1,193,158.7,341.2,264.9,492.2,390.9,450.8,232,285,513.7,442.5,293.3,458,209.4,263.5,430.2,265.7,425.4,402,416.3,248.4,226.6,411.6,213.7,370.6,665.8,405.6,393.6,610.6,795.6,215.9,351.7,358.8,507.7,381.9,439.2,593.1,455,443.4,350.7,721.5,491.7,1130.9,614.6,429,554.3,373.9,422.5,453.9,343.9,889.9,655,444.8,600.5,420.8,369.9,679.9,475.9,356.3,466.3,388.5
hsa-mir-199a-3p ,1645.4,1662.8,1285.3,1081.8,1170.5,2719.4,1412.4,1343.3,1724.8,1435.4,1572.4,1363.8,1545.5,1085.6,1195.6,1721.5,1550.2,1944,1506.5,1348.8,2311.9,2562.7,2214.6,1721.7,1983.1,610.3,1088.9,1748.8,1855.1,1279.8,839.1,1921,2271.7,671.8,1715.6,2480.9,2281.5,1735.7,981.8,1976.2,1595.5,1140.3,878.9,1497.2,2042.9,1723.7,791.9,2872.3,880.9,1760.3,1469.2,2959,1714.3,1968.8,1282.6,1285.8,1744.4,1335.7,1797.9,1297.8,992,1737.8,2236.2,450.2,1344.6,2162.6,2032,2719.2,1998.8,1729.8,2135.8,1768.3,1535.2,2081.6,1406.8,2278,1713.1,2012.9,2546,1265.1,2076.9,1897.5,2177.9,1019.9,1597.2,1607.3
hsa-mir-199a-5p ,366.3,526.3,461,372.8,514.1,939.4,489,458.9,623.6,338.2,626.4,445.8,556.3,606.9,327.3,305.9,568.5,556.8,714.8,351,690.9,1037,1049.9,700.6,1012.7,313,932.7,873.5,698.8,884.5,529.8,635.3,939,328.8,786,900.3,821.1,840.5,273.7,874,682.3,511.1,424.7,689.5,610.9,900.2,331.8,698.5,464.4,691.5,736.3,1612,649.1,946.5,752.7,341.2,550.8,337.3,645.1,523.4,456.7,725.7,630.8,170.1,530.2,704.9,898.9,1332.5,643.3,435.2,518.9,653.8,576.9,472,452,1118.9,940.5,550.4,599.2,400.9,650.6,464.9,464.5,274.5,502.2,394
hsa-mir-200c-3p ,37.5,8.6,39.5,12.6,8.3,32.5,17.8,2.2,7.4,30.3,33,4.4,36.2,3.2,16.2,13.8,20,17.9,6.5,8.4,33.2,13.7,42.9,22.9,14,18.9,41.7,45.9,27.8,32.1,26,8.8,32.3,19.4,0.5,30.4,37.4,15.6,11.6,28,1.1,4.3,39.9,28.1,0.8,14.3,0.3,18.2,40.4,31.3,25.9,25.1,7.1,42.4,12.7,9.2,10.4,5.5,19,51.4,11.1,11.1,15.1,25.6,10.6,29.7,21.8,31.2,26.5,30.4,31.4,22.7,27.9,32.6,13.5,19.1,4.4,46.1,57.1,14.9,10.8,15,38.6,13,18.7,29.6
hsa-mir-203a-3p ,4.3,0.1,0.3,4.1,0.8,0.3,3.9,0.3,1.8,4.2,4.6,0.3,20.4,0.1,0.1,2.9,0.1,0.1,0.1,0.3,10.7,1.1,0.3,10.7,14.7,7.2,4.8,23,9.3,35.9,0.3,7.3,15.1,17.2,0.6,7.9,5.8,0.3,0.3,4.2,9,0.8,0.3,6.9,13.1,1.8,6.2,29.2,31.4,14.5,33.8,25.2,69.5,0.3,0.3,0.8,0.3,0.3,0.3,18.9,2.5,10.1,0.3,13.5,4.1,1,0.3,3.3,11.8,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,5.1,0.3,0.3,0.7,9.4,0.3,2.7,0.3
hsa-mir-204-5p ,4.4,6,5.1,1.2,4.1,4.8,38.8,3.4,13.5,3.2,6.2,17.4,21.5,9.6,23.5,11.3,6.4,8.4,5.2,180,26.2,8.6,13.8,33.3,648,2,0.8,1,11.8,2.3,0.4,1,0.9,0.9,8.9,12.1,8.4,17.6,14,1.5,33.4,1.5,0.6,0.5,1.3,0.6,8.2,2.9,0.9,8,18.6,1.5,1.5,12.2,6.7,4.7,15.2,3.6,8.6,4.3,1.1,7.4,2.6,1.7,6.6,2.8,2.6,7.9,5.5,2.8,29.3,3.2,17.5,39,6.9,8.3,10.4,1.6,5.9,1.7,0.9,13.2,13.2,1.3,10,1.8
hsa-mir-205-5p ,142.5,75.7,1.3,235.8,39.8,79.1,69,23.7,117.3,126.9,130.2,722.3,239.3,66.1,44.4,78.5,55.2,117.3,190.4,65,164,38.9,9.4,67.4,15.4,17.6,4.7,10.8,107.8,31.7,116.6,80.3,50.2,134.7,92.9,87,26.1,174.6,228.9,69.1,79,40.8,807.8,47,73.1,0.1,83.2,57.7,11.2,37,215.4,76.3,106.4,282.6,15.5,88.7,35.8,43.3,32.4,430.1,29,77.1,46,48.9,18.9,99.1,19.5,56,445.1,76.6,6.4,36.6,135.6,86.5,38.2,36.4,7.4,48.1,313,33.1,41.8,56.2,196,69.3,44,56.3
hsa-mir-210-3p ,91.6,231.1,267.8,110.2,128,131.1,288.6,131.1,322.6,192.8,99.9,128,547.4,481,359.3,142.3,157.2,185.3,579.8,870.2,88.9,240.1,211.8,72.4,325.5,145,442.2,166.8,231.3,548.4,408.1,199.3,135,536.5,451.1,204.5,69.1,215.9,291.5,154.1,190.8,142.2,581.9,118.8,133.4,421.9,194.7,122.9,208.4,212.8,126.2,18,116.4,427.7,105.5,212.6,110.4,77.9,254.9,380.8,252.5,355.4,186.3,163.2,160.7,130.5,228.2,322.2,113.9,129.3,84.9,86.2,342.3,183.5,468.6,215.3,565.4,85.8,189.6,107.8,180.2,199.7,95.7,139.3,233.5,195.2
hsa-mir-211-5p ,4.1,7,3.4,1.8,4.1,6.4,35.9,3,16.9,3.1,7.9,21.3,18.5,8.7,17.8,8.1,10.6,11.6,10.4,339.9,18.6,7.4,12.3,65.9,1091.7,2.5,1.1,1.2,11.2,1.5,0.7,1.4,1.7,1.5,10.6,9.8,7.2,20.9,11.2,2.3,61.9,3.7,1.8,1.6,1.8,1,16.9,4.4,0.6,8.8,13.4,2,0.5,12.4,7.7,4.2,25,8.4,17,2.3,1.4,8.7,4.8,3.6,5.1,4.3,2.8,7.2,7.9,3.4,54.9,2.7,15.6,72.2,10.4,8.5,14.7,1.2,6.9,2.2,1.3,24.7,9.4,2.2,11.3,2.5
hsa-mir-214-3p ,115,82.4,10.4,60.6,105.4,36.3,45.2,77.5,190.9,137.1,163.9,128.8,152.9,223.2,73.2,146.6,56.8,143.4,145.5,92.8,175.4,60.7,24.7,164.9,48.9,75.2,48.6,16.9,315.7,47.8,62.4,113.3,47.1,180.8,59.2,126.3,58,255.8,38.6,63.7,285.5,62.6,180.9,30.5,160.9,41.8,44.2,102.2,49.4,140.8,72.1,73.7,28.9,93.6,50.3,35.8,66.6,115.9,97.3,194.9,30.6,109.2,71.4,38.8,49.3,70.8,33.6,52.8,79.9,78.6,57.8,41.9,102,137,102,45.3,31.1,60.4,334.8,58.1,74.4,154.2,69.7,47.4,102.6,120
hsa-mir-221-3p ,3580.4,4206.2,3528,2926.2,2781.9,4208.5,3238.1,2249.2,3655.8,3100.9,4098.3,3974.6,3888.9,5483.5,3108.7,3506.4,4538.6,6734.6,4502.2,3797.5,4384.3,4363,3120,2595.3,2393.7,2091.5,2601.8,2467.8,3150.9,4151.9,3488.8,2776.4,2903.9,4051.5,4204.5,3849.2,2205.7,4811.2,3885.5,2950.4,3118.1,3236.9,4964.8,2554.1,3375.5,2509.5,2268.9,2352.1,2071.1,4016.6,4564.4,3330,2283.3,8198.5,4517.1,2898.6,3635.5,3135.6,5746.5,5409.9,3774.1,4012.4,4912.6,4975.4,4036.6,6836.4,3157,6018.9,4309.7,4196.6,2745.9,3965.2,4897.5,4029.1,3383.1,5000,4902.4,3784.2,5015.4,3319,4147.9,5356.8,3345.5,3045.8,4024.2,3535.6
hsa-mir-222-3p ,891.6,768.8,441.3,626.2,633.7,998.4,1170.9,468.3,1156.9,1147.2,868.5,1270.2,980.4,1013.6,946.1,1085.6,1068.3,1557.8,1957.9,1358,1210.1,740,720.2,616.8,1156.8,409.7,266.6,483.1,782.8,868.1,506.2,578.8,705.4,821.6,802.2,950.5,502.9,1014.5,727.5,683.5,1192.7,535.3,1432.1,544.2,925.5,229,370.5,536.5,687.6,624.2,1008.8,692.7,500.9,888.7,808.2,1338.6,799.6,957.7,1402.8,1223.2,891.2,846.5,820.1,1443.9,684.1,1375.6,767.8,1101.6,886.6,1053.9,674.9,888.4,1065.4,1495.2,1597.3,992.5,1297.1,1102.4,1620.4,660.5,875.1,1398.6,1184.6,792.6,879.3,1099.7
hsa-mir-301a-3p ,131.5,139.1,161.7,125.3,211.9,274,223.9,182.7,149.8,221.7,157.8,99.9,138.1,127.2,153,183.1,57.6,150.3,178.8,108.9,278,193.8,327.4,174.2,203.7,96.6,112.3,134.6,218.6,150,140.3,178.5,206.2,149.3,234.9,138.9,312.4,251.2,226.4,252.1,132.4,202.6,168.2,182.8,170.2,109.1,120.3,356.2,283,205.8,96.2,490.1,192.3,201.6,198.7,148.4,138.5,133.1,237.5,146.8,121.1,129.6,208.3,47.9,203,148.2,169.6,326.6,200.6,158.5,159.2,204.3,120.8,195.1,122,232.9,152.8,168.2,244.8,133,127.8,143.7,83.2,84.8,236.9,164
hsa-mir-338-3p ,88.8,120,131.9,129.1,60.6,125.2,162.1,53.3,70.4,115.6,84.1,77.7,174.6,49.4,79.3,126.4,99.3,91.7,112,121,72.4,109.2,115.6,140.2,84,147.1,100.9,93.4,141.3,174.3,201.9,145,106.7,174.3,84.8,107.4,34.5,244.3,63.1,143.8,109.2,112.5,123.5,69.2,120.7,108.5,98.6,109.8,86.7,120.4,144.7,54,9.3,362.3,235.2,84,78.7,92.6,130.6,325,171.8,192.5,136.2,143.9,123.1,128.5,81.5,362.7,153.9,144.3,83.5,127.9,149.3,97.1,120.4,171.1,157.6,120.4,70.9,100.1,59.4,130.2,59.1,50.6,178.4,174.6
hsa-mir-342-3p ,883.5,563.3,459.4,725.6,516.1,565.4,1211.4,246.4,978.5,777.9,374.5,1583.4,989.8,687.9,610.4,1005.6,657.8,1574.7,2120.9,454.6,1458.1,420.8,405.6,804.6,381.5,530.2,370.6,111.3,609.8,567.9,273,633.9,870.8,516.9,458.2,620.8,483.6,1129.2,547.6,309.8,1438.1,372.7,590.9,619.3,567.9,100.5,415.8,333.9,446.3,486.4,884.6,677.7,283.6,918.5,817,770.3,296.1,608.8,702.2,529.6,491.6,1201.5,706.7,798.5,453.5,788.9,427,896.4,856.6,687.2,463.6,372,673.3,759.8,503.6,909.2,403.1,928.2,1918,351.6,556.8,876.4,1072.5,657.4,884.5,763.9
hsa-mir-374b-3p ,2.1,1.1,1.5,0.6,1.4,0.3,6.3,0.2,0.6,0.6,0.1,0.3,1,0.1,1.9,1.3,0.1,2.5,1.9,0.9,0.1,0.8,2,0.8,5.2,1.3,0.3,0.2,7.5,0.4,0.5,0.7,0.7,0.5,0.3,3.1,0.8,1.4,0.2,0.4,0.1,1.8,0.6,0.5,0.8,0.6,1.1,1.2,0.3,0.1,0.4,0.2,0.1,1.1,3.3,1.7,1,0.9,1.1,1.6,0.9,0.3,0.1,0.2,1.1,1,0.5,3.9,2.2,0.6,2.5,1.1,1.4,1.5,1.7,1.4,0.7,0.6,2.5,0.9,0.3,1.2,0.1,0.7,2.1,0.8
hsa-mir-425-5p ,1083,1541.5,1106.7,956.4,1111.8,1311.9,2960.6,691.4,1294.8,1514.5,837.2,1576,1722.8,1713.1,2960.5,1268.3,1102.6,873.4,1983.3,1598.9,1530.8,2422.6,1367.6,736.1,1007.4,877.2,545.8,958.6,1590.3,1486.9,1034.3,1478.8,1005,1740.7,1720.4,1135.1,1050.2,1823.1,1556.2,1167.7,1136.3,1004.9,1703.8,1086.4,820.5,521.5,1093.4,1177.3,1365.6,966.4,1268.2,1310.2,663.6,1960.4,1237.1,1765.1,1287.6,980,1350.1,1182.2,1122.6,1246.9,1441.1,1399,1446.5,2013.1,1104.8,2865,1159,1188.6,903.7,1253.6,1709.3,1408,2843.1,1833.9,2049.4,1306.9,1768.7,947.8,1270.8,1865.4,1122.1,1208.6,1478.5,1426.5
hsa-mir-509-3p ,7.7,8.7,4.4,6.7,7.8,4.2,25.1,4.2,5.6,6,8,6.9,13.6,4.9,3.7,11.7,4.5,9.7,15,8.3,5.3,7.5,5.6,9.7,11.3,9.9,5.1,16.7,10.5,6.9,5.5,7.9,9.6,12.8,6.7,10.3,12,8.3,4.7,18.8,9.1,7.3,7.4,7.2,9.6,8.7,6.1,14.9,10.8,6.2,4.2,8.1,8.4,13,7.6,9.7,9,8.3,16.9,16.3,11.9,13.7,7.2,10.3,8.6,12.3,8.4,14,14.1,10.2,11.9,9.2,14.4,22.2,14.5,9.2,9,7.2,9.3,8.1,7.4,12.2,6.4,10.6,10.1,7.8
hsa-mir-514a-3p ,2,2.7,1.3,1.1,1.3,0.8,4.4,0.5,1,1.1,0.5,1.7,2.3,0.4,1.6,1.7,0.3,1.8,2.9,0.7,0.8,2.7,1.2,1.6,2.2,2.5,1.6,1.3,2.6,1.6,0.8,2.4,2.1,3,1.5,1.9,1.8,3.1,0.9,2.1,1.7,1.7,0.9,1.3,1,0.3,1.3,2.4,2.2,1.2,0.8,1.5,0.6,3.5,1.8,3.3,1.1,0.7,0.6,0.1,1.8,1.2,1.9,1.4,2.5,3,2,5.1,2,1.7,1.3,2,2.8,2.9,3.9,2.2,2.6,1.9,1,1.3,2.3,2.8,0.9,1.8,1.8,2.2
hsa-mir-1246 ,17,3.5,19.8,11.6,5.9,3.2,37.9,9.6,3.3,18.4,3.4,14,73,24.9,13.3,5.9,5.8,0.3,18.9,19.8,3.2,3.6,0.8,3.9,32.3,5.6,44.3,2.9,0.6,91.4,0.1,9.2,5.7,4.1,0.1,15.4,10.3,20,8.9,2.3,27.6,1,36.9,18.4,11,0.1,5.6,7,0.2,23.6,14.3,0.1,19.9,5,8.4,3.9,11.2,12.8,46.3,68,11.5,444.2,50.8,24.9,1.6,19.5,18,1.7,2.9,0.9,154.2,5,11.5,16.9,8.4,10.3,69.2,5.4,11.6,4.9,3.8,7.1,7.3,11.3,2.8,1.1
hsa-mir-4487 ,6.1,2.8,2.6,40.5,5.6,1.2,23,0.8,0.7,1.1,1.8,3.7,7.6,0.1,0.1,4.7,0.8,0.1,5.3,0.9,0.2,0.3,0.9,7.5,2.8,8.8,2.7,2.8,8,13.4,2.3,2.2,1.7,10.1,22,2.9,4.2,4.9,0.8,8.5,6.5,3.8,18.2,4.4,2.1,1.9,0.2,4.5,1.2,0.5,4.6,3.2,0.1,4.5,1.2,3.4,1.5,0.9,0.1,7.2,2.3,1.6,0.7,5.1,4.7,3.7,1.4,3.6,2.9,1.9,0.4,1.5,6.9,2,0.1,1.6,2.8,1.5,4,1.7,1.1,1.7,0.1,4.4,5.1,0.2
hsa-mir-4706 ,1,0.1,0.1,0.6,1.3,0.1,7,1.4,0.1,1.3,2.2,2.9,3.5,0.1,0.1,2.5,1.6,0.1,2.3,1,0.1,0.1,0.4,1.7,1.4,2.1,0.1,1.7,6.8,11.9,7.5,2.2,1.8,2.4,0.1,2.9,1.2,1.8,0.1,1.9,2,1.5,1.6,1.3,4.3,0.3,0.1,1.5,0.7,5.2,0.1,1.7,0.1,1,0.8,3,2.1,2.1,0.1,23.4,5.6,3.8,1.8,16,4.5,4.8,2.1,4,2.2,2.3,0.1,1.9,8.6,2.5,2.3,2,4.4,2.7,6.9,2.1,2,3.7,5,5,4.2,0.1
hsa-mir-4731-5p ,0.4,0.1,0.1,0.7,0.2,0.1,4,0.2,0.1,6.6,0.1,0.1,2.9,0.1,0.1,7.2,0.1,0.1,1.4,0.1,8.2,2.2,0.1,1.3,0.6,0.8,0.1,0.1,1.9,0.1,0.1,0.6,1,2.5,0.1,1.2,0.9,1.4,0.1,0.7,1,10.4,0.1,0.7,1.5,0.2,0.1,0.9,0.00001,0.1,0.1,2.6,0.1,0.7,0.6,2.7,1.7,0.7,0.4,9.8,2.1,5.4,7.2,4.4,3.4,3.6,0.6,2.8,2.6,0.2,0.4,1.6,5.1,2.9,7.1,1.5,2.4,1.5,3.7,1.5,1.4,2.2,1,1.8,1.5,0.2
hsa-let-7d-5p ,1521.4,1893.4,2470,1554.5,1754.4,2186.6,1322.7,1805.3,1437.8,1439.7,1560.5,1810,1509.4,1616,1251.5,1614.6,1624.3,2235.3,1315.2,1806.4,1311.4,1681.2,2416,1525.1,2048,1694.8,1934.1,2095.4,1216.6,1503.9,1595.8,1558.3,1880.3,1251.6,1742.6,1570.1,2140.7,1639.4,1487.2,1528,1573.1,1831.2,1508.3,1703.6,1615.2,1848.9,1565.2,1492.9,1309.5,1963.6,1437.9,1829.5,1404.3,1647,1745.7,1808.3,1543.4,1710,1325.3,1120.1,1572.5,1491.9,2132,1311.7,1837.1,1445.7,2180.5,1403.8,1487.2,1610.6,1889.7,1849.7,1367.8,1630.8,1229,1680.5,1604.9,1730.6,1535.1,1732.2,1673.5,1469.9,1180.3,1867,1613.8,1350.4
hsa-let-7g-5p ,3290.7,2918.6,2520.6,3358.9,2873.9,2885,3084.7,3207.8,3605.6,3393.7,2936.7,2830.4,3232.2,3038.7,3860.9,3360.6,3457.9,2464.6,3507.2,2576.3,3918.9,2689.1,2466.8,3748.3,2951.7,3642.5,3438.8,2990.8,3855.3,3612.3,3545.6,3485.3,3221,4180.7,3207.3,3396.8,2836.1,3552.5,3585.3,3165.4,3595.8,3439.4,3550.1,3340.5,3363.3,3389.7,3518.2,3481.3,3663.9,3058.8,3905.8,3075.5,3785.4,3274.5,3274.2,3075.9,3360.1,3334.5,3571.6,3954.4,3542.3,3472.3,2886.4,3698.4,3270.4,3491.6,2854.7,3069.6,3357.2,3348.5,3310,2915.5,3516.9,3420.9,3509.4,2771.3,3230.7,3512.8,3323.6,3365.7,3328,3318.4,3989.8,3086.6,2926.1,3638.3
hsa-let-7i-5p ,3693.7,3346.3,2970.3,3541.7,3667.7,2931.5,4532.1,3193.2,3567.1,3784.8,4035.1,3609.7,3790.5,3765.9,3827.1,3408.2,3292.4,3356.6,4009,3973.5,3598.2,4090.3,3103,3234.9,3059.1,2995.5,2780.4,2950.8,3942.6,3404,3268.4,3404.8,3053.4,3534.2,3308.6,3467.4,3045.8,3175.2,3468.2,3823.2,3269.1,2936.1,3453.7,3249.4,3404.2,2950.6,3358.1,3558,3854.3,3078.8,3292.7,3286.5,3478.7,3428.8,3235.3,3324.8,3565.9,3243.1,3906.8,4175,3319.7,3569.7,3005,3811.8,3077.8,3663.3,2970.8,4291.4,3703.9,3428.9,2956.4,3429,3844.2,3314.7,4287.6,3970.7,3566.6,3041.9,3624.5,3171.9,3320.3,3791.1,3926.9,3209,3916.1,3763.9
hsa-mir-29b-3p ,1925.9,1798.5,820.5,1667.7,1763.7,1470.8,2312,1064.1,1575.7,1908.5,968.7,983.8,2507.6,1024.8,3385.7,1678.9,1027.1,1822.6,2683.4,1690.4,1923.5,1331.4,1376.4,2303.8,1529.6,1335.5,1222.5,1252.6,2747.7,2128,1277.9,1806.7,2242.4,2085.3,1411.1,2046.1,1620.9,2761,1205.7,1409.3,2136,1373.2,2050.1,1740.9,1703.5,1061.5,1183.5,1821.1,2148.9,1193.9,3019.6,1529.9,1136,2228.6,2247.1,1793.7,1484.6,2094.7,2225.5,2245.2,1715.3,1401.7,1631.5,1767.8,1767.6,1935.4,1094.4,1729.8,1408.9,1368.3,1018.8,1562.4,1838,2066.3,2779.9,1621.7,1139.7,1828.6,1810.2,1345.7,1321.7,1928.7,2254.5,713.7,1689.6,1872.1
